id,business_name,address,street,place,area,postal_address,city,country,call,category
13250,National Association Non,,,Hre,,,Harare,Zimbabwe,703 579,
13251,National Association Of P,,Room 33 Zimta House 190 H/ Chitepo Ave,,,,Harare,Zimbabwe,251 884,
13252,National Bearing,,,,,,30 Harare St Harare,Zimbabwe,748 349,
13253,National Blood,,,,,Transfusion Service Box A 101,Harare,Zimbabwe,707 801,
13254,National Blood Trans,,,,,,Harare Town Hse,Zimbabwe,775 454,
13255,National Blood Transfutio,,,Hre Town Hse,,,Harare,Zimbabwe,774 705,
13256,National Breweries,,,,,Ltd P O Box St 699,Harare,Zimbabwe,620 959,
13257,National Car Hire,,,Hre Inter Airport P O Airport,,,Harare,Zimbabwe,575 421,
13258,National Con Assembley,,,,,,348 H Chitepo Ave Harare,Zimbabwe,721 146,
13259,National Cartridge Manufa,,54 Rezende Street City Cenre,,,,Harare,Zimbabwe,774 636,
13261,National Constitutional,,348 H Chitepo Ave,,,,Harare,Zimbabwe,730 431,
13262,National Council For,,,Adult Education Ranche Hse Rotten Ro,,,Harare,Zimbabwe,724 223,
13263,National Dairy Co Op,,,688 Lorraine Dr Bluff Hill Hre,,,Harare,Zimbabwe,305 465,
13264,National Discount Hse Ltd,,10th Fl Chancellor H S Machel Avenue,,,,Harare,Zimbabwe,700 771,
13265,National Economic Consul,,6Th Flr Old Reserve Bank Bldg S Machel Ave,,,,Harare,Zimbabwe,701 092,
13266,National Diagnostics P/L,,,Shop 2 Strathaven S/ Avondale,,,Harare,Zimbabwe,333 789,
13267,National Employment,,,Hre,,,Harare,Zimbabwe,749 174,
13268,National Employment Counc,,104-1St Fl Africa Synod Hse Selous Ave,,,,Harare,Zimbabwe,799 144,
13269,National Employment For,,,Hre,,,Harare,Zimbabwe,793 013,
13270,National Executor & Trust,,1St Flr Travel Centr Jason Moyo Avenue,,,,Harare,Zimbabwe,702 595,
13271,National Fed Of,,44 Logan Road Hatfield,,,,Harare,Zimbabwe,570 846,
13272,National Generic T/A,,Greenwood Pharmacies 11 Lisburn Rd Workington Har,,,,Harare,Zimbabwe,750 416,
13273,National Generics,,Ximex Mall Angwa St/J Moyo Ave,,,,Harare,Zimbabwe,748 508,
13274,National Gallery Of,,20 J Nyerere Way,,,,Harare,Zimbabwe,703 905,
13275,National Generics Pvt Ltd,,Greyhurst Bldg Baker Ave,,,,Harare,Zimbabwe,708 302,
13276,National Generics Pl,,T/A Greenwood Pharma Fife Avenue Medical Fife,,,,Harare,Zimbabwe,790 051,
13277,National Handicraft,,,Cnr Chinhoyi /Grand,,,Harare,Zimbabwe,706 335,
13278,National Handling Serv,,,Airport Cargo Centre,,,Harare,Zimbabwe,575 553,
13279,National Herbarium,,,Hre,,,Harare,Zimbabwe,252 267,
13280,NATIONAL Arts Council,,2nd Floor Educational Service Centre Upper East Rd,,,,Harare,Zimbabwe,304 510/26/30,
13282,National Testing Laboratories,,7 Stand 157 Citroen Road Msasa,,,,Harare,Zimbabwe,486 894/48 680,
13283,Natonal Waste Collections,,,,,Kelvin Road South Graniteside Box 66512 Kopje,Harare,Zimbabwe,770 097/770 138,
13284,National Fencing P/L,,3 Wolverhampton Rd Donnington,,,,Bulawayo,Zimbabwe,09 474118,
13285,National Employment Council - Catering,,214 2Nd Floor Anchor House Fort Street 12Th Ave,,,,Bulawayo,Zimbabwe,09 889462,
13286,N & B Brewery & Bakery,,118/120/122/Simon Mazorodze Road,,,,Harare,Zimbabwe,664 413,
13287,N B C News,,,Hre,,,Harare,Zimbabwe,735 292,
13288,N Bhadella & Sons,,1 L Takawira St,,,,Harare,Zimbabwe,723 987,
13289,N & B Properties,,26 Avon Villas 27 Ceres Rd,,,,Harare,Zimbabwe,302 761,
13290,N C R Zimbabwe P/L,,58/60 Craster Road,,,,Harare,Zimbabwe,661 686,
13291,Ncube Z,,,,,,104 Empumalanga,Zimbabwe,081 30001,
13292,Ncube M H,,,,,,282 Chibondo,Zimbabwe,081 33289,
13293,N Degennaro,,,Hre,,,Harare,Zimbabwe,252 252,
13294,N&D Electricals P/L,,Shop 6 Ground Flr 2 Speke Ave,,,,Harare,Zimbabwe,774 104,
13295,N & D Farm Supplier,,170 Chinhoyi St Office 1 2Nd Flr,,,,Harare,Zimbabwe,252 843,
13296,Ndhlovu F,,,,,,6 Sinderika Dr No 1 Wankie Colliery,Zimbabwe,081 20041,
13297,N D Motor Spares P/L,,,9651 Glen View 8 Glen View 8 Glen View,,,Harare,Zimbabwe,692 195,
13298,N E C For The,,6 Cottenham Ave Avondale,,,,Harare,Zimbabwe,303 669,
13299,N E C Printing &,,2Nd Flr Mon Repos Enterprise Road Newlands,,,,Harare,Zimbabwe,746 481,
13300,N E C Corporation,,9 Glen Shee Avenue Highlands,,,,Harare,Zimbabwe,496 903,
13301,N E C For Transport,,43 Fife Avenue,,,,Harare,Zimbabwe,705 378,
13303,N E C Clothing Industry,,8th Flr CIPF Centre1St Flr Pockets Hse J Moyo Ave,,,,Bulawayo,Zimbabwe,751 521,
13304,N E I Zimbabwe P/L,,,P O,,,Harare,Zimbabwe,621 364,
13305,Neils Auto Grinders (Pvt) Ltd,,135 George Silundika St,,,,Bulawayo,Zimbabwe,09 60511,
13306,Nels Borehole Services (Pvt) Ltd,,Shop 4 Kensington Centre Prince Edward St Avondale,,,,Harare,Zimbabwe,706 984,
13307,Neshavi E,,,,,,12 Coronation Dr No 1 Wankie Colliery,Zimbabwe,081 24309,
13308,N H Elecrical C/Maint,,12 George Ave Msasa Hre,,,,Harare,Zimbabwe,487 300,
13309,N H Jordan,,,86 Lorraine Dr Bluff Hill,,,Harare,Zimbabwe,331 104,
13310,Nhodo C T,,,,,,182 Empumalanga,Zimbabwe,081 30181,
13311,N H Webb Holdings P/L,,,,,,128 Chinhoyi St Harare,Zimbabwe,773 722,
13312,N I C Of The Engrg,,,Hre,,,Harare,Zimbabwe,710 142,
13313,N I C Of Zimbabwe,,29 S Machel Ave,,,,Harare,Zimbabwe,250 190,
13314,Ninette's Fashions,,3 Strathaven Suffolk Road Strathaven,,,,Harare,Zimbabwe,302 711,
13315,N Jan Pieter,,,Hre,,,Harare,Zimbabwe,497 757,
13316,N J B W Investments Pvt,,,45 Hawkshead Dr,,,Harare,Zimbabwe,860 264,
13317,N J E Hardware P/L,,Jason Moyo Ave Rm 6A 2Nd Fl Sunflow,,,,Harare,Zimbabwe,748 177,
13318,N J N Refridgeration P/L,Ramons Plot Kelvin Rd South,,,,,Harare,Zimbabwe,772 368,
13319,Njomboro T,,,,,,7 Coronation Drive Hwg Suburb,Zimbabwe,081 23259,
13320,N J Ram T/A,,,Enjay Taolors Shop No 4 Hse Granit,,,Harare,Zimbabwe,753 131,
13321,N K Peake Trust,,(Pvt) Ltd 5 Allan Wilson Ave Belgravia Hre,,,,Harare,Zimbabwe,704 108,
13322,N M C Consulting P/L,,36 Cleveland Rd Milton Park,,,,Harare,Zimbabwe,702 069,
13324,N M S (Pvt) Ltd,,Munondo Rd Hatfield,,,,Harare,Zimbabwe,570 440,
13325,N M T Z C B C,,29 Selous Avenue,,,,Harare,Zimbabwe,790 732,
13326,N & Ngove Technical Dist,,,28 James Martin Driv Lochinvar,,,Harare,Zimbabwe,665 948,
13327,N O D E D,,,Hre,,,Harare,Zimbabwe,726 413,
13328,N Products P/L,,,183 Loreley Cres,,,Harare,Zimbabwe,486 116,
13329,N Richards&Company P/L,,,Std 16995 Sande Cres Graniteside,,,Harare,Zimbabwe,749 378,
13330,N R Jameson P/L,,16-23Rd Ave,,,,Harare,Zimbabwe,306 164,
13331,N Ryritsis T/A Video,,Times 315 Rhodes Ave,,,,Harare,Zimbabwe,739 311,
13332,N S Holdings P/L,,12 Neill Ave Msasa P O,,,,Harare,Zimbabwe,480 334,
13333,N S Holdings Pvt Ltd,,14 Hiller Ave Gunhill,,,,Harare,Zimbabwe,745 700,
13334,N S S A,,56 Gleneagles Rd,,,,Harare,Zimbabwe,661 458,
13335,N/S Trading Co,,S Machel Ave/7Th Str Exhibition Park,,,,Harare,Zimbabwe,751 119,
13336,N Tselentis Investments,,,178 Hebert Chitepo 17 Birdcage Walk,,,Harare,Zimbabwe,726 953,
13337,Nunns Dry Cleaners,,York House Cnr Angwa Street Jason Moyo Avenue,,,,Harare,Zimbabwe,758 877,
13338,Nutromak Foods,,90A Simon Mazorodze Road,,,,Harare,Zimbabwe,663 697,
13339,Nyamidzi Motor Spares (Pvt) Ltd,,26 Park Street,,,,Harare,Zimbabwe,263-04-751718,
13340,Nyamweda Bus Service (Pvt) Ltd,,,Stand No 5990 Western Triangle Highfield,,,Harare,Zimbabwe,611 890,
13341,Nyamande Dr,,Marondera Clinic 44011 Luveve Rd Mzilikazi,,,,Bulawayo,Zimbabwe,09 209274,
13342,Nyabadza Basil S S,,15 Plover Ave Borrowdale,,,,Harare,Zimbabwe,870 184,
13343,N Y V Graphics T/A Denmuc,,338 Willowvale Road,,,,Harare,Zimbabwe,612 676,
13345,N Z Communications,,,Hre,,,Harare,Zimbabwe,740 446,
13346,Obsession Marketing Ltd,,,,,,191 Bembezi Road,Zimbabwe,263-11-801844,
13347,OLD Hararians Association Office,,,,,Bowls Club Milton Park P O Box 1220,Harare,Zimbabwe,791 166/791 167,
13348,OLYMPIA Confectioners,,179 Arcturus Road G'dale Kamfinsa Shopping Cnt,,,,Harare,Zimbabwe,495 432,
13349,Opengate Supermarket,,,,,,Douglasdale Rd,Zimbabwe,085 440,
13350,OTTO Drive Services,,,,,18 Feber Road Bluff Hill P O Box WGT 302,Harare,Zimbabwe,305 644,
13351,OUTDOOR Living Centre,,186 Mutare Road Msasa,,,,Harare,Zimbabwe,487 837/495 587,
13352,Pack-O-Matic,,684 Soutter Road New Ardbennie,,,,Harare,Zimbabwe,664 096/662 303,
13353,Paints & Gardens,,32A Rhodesville Avenue Highlands,,,,Harare,Zimbabwe,495 163/495 659,
13354,Pallatoy,,31 Melbourne Road Southerton,,,,Harare,Zimbabwe,663 427,
13355,Patel Hitesh,,231 S Machel Ave Lincolyn Green,,,,Harare,Zimbabwe,741 269,
13356,Patel P J T/A Patel,,1St Ave/Montgomery Parktown,,,,Harare,Zimbabwe,665 452,
13357,Paweni Motors T/A Braeside Service Station,,Horatio Avenue Braeside,,,,Harare,Zimbabwe,743067,
13358,Penguin Dairy Prod P/L,,,C/O Dairy Den Shop 1A Folly Crt,,,Harare,Zimbabwe,883 357,
13359,Pendennis Service Station,,,,,Pendennis Road Northwood Box MP 99 Mt Pleasant,Harare,Zimbabwe,301 842/301 273,
13360,Petergas Centre (Pvt) Ltd,,76 Kenneth Kaunda Avenue Opp Farm & City Hardware,,,,Harare,Zimbabwe,1120,
13361,Petals Floral Artists,,,Sanlam Centre Newlands Shopping Centre,,,Harare,Zimbabwe,727 346,
13362,Petrozim Line P/L,,,Lot 7 Ventersburg Es Msasa,,,Harare,Zimbabwe,446 256,
13363,Phosa E,,,,,,3 Sinderika Dr No 1 Wankie Colliery,Zimbabwe,081 21025,
13364,Plan Tech P/L,,162 S Machel Ave,,,,Harare,Zimbabwe,707 405,
13366,Plaza Gardens,,,370 Storford Parade Mabelreign,,,Harare,Zimbabwe,305 185,
13367,Power Service Station,,100 Mutare Road Msasa,,,,Harare,Zimbabwe,486 853/486 692,
13368,Premier Laboratory,,1 St Flr Lintas Hse Union Ave,,,,Harare,Zimbabwe,749 980,
13369,Premier Knitting (Pvt) Ltd,,712 Huntyer Road New Ardbennie,,,,Harare,Zimbabwe,667-526-0000,
13370,Professional Oil Seals,,1St Flr Lunat House 44 Charter Road,,,,Harare,Zimbabwe,790 389,
13371,QUOKKA LOGISTICS,,Suite 1 Glendyne Flats 12th Avenue,,,,Harare,Zimbabwe,768 560,
13372,RADO Arts,,Kuwana House 1st Street,,,,Harare,Zimbabwe,791 370/700 307,
13373,RADIOSPARES (Pvt) Ltd,,Shop 18 Robinson Hs Cnr Angwa Street/Kwame Nkrumah,,,,Harare,Zimbabwe,750 441,
13374,RALTON ELECTRICAL,,,,,27G Cripps Road Gtaniteside P O Box CY 684,Harare,Zimbabwe,781 340/751 207,
13375,RANCHOD Electrical (Pvt) Ltd,,Shop 3 Mutare Road,,,,Harare,Zimbabwe,486 696/487 308,
13376,Rb Masiso T/A Mwawa Mine,,,,,,Mwawa Mine Mackays Farm,Zimbabwe,085 279,
13377,REAL HEALTH (Pvt) Ltd,,,,,P O Box 743,Harare,Zimbabwe,481 894/481 918,
13378,Remington Gold P/L,,,,,,Harare,Zimbabwe,754 404,
13379,Replevin Investments P/L,,,1St Flr Construction,,,Harare,Zimbabwe,771 033,
13380,Reploplan P/L,,St Andrews House 40 S Machel Avenue,,,,Harare,Zimbabwe,253 646,
13381,Repon P/L,,Speke Avenue 609 Travel Centre,,,,Harare,Zimbabwe,730 391,
13382,Reprograph (Pvt) Ltd,,,Reprograph,,,Harare,Zimbabwe,750 314,
13383,Republi Of Angola Consula,,,Hre,,,Harare,Zimbabwe,710 180,
13384,Republic Of Angola,,2 Teresa Close Groombridge,,,,Harare,Zimbabwe,744 354,
13385,Request Electronics,,Ivory House 95 R Mugabe Way,,,,Harare,Zimbabwe,794 713,
13387,Research Council Of Zim,,,Delken Complex Mt Pleasant B/Centre Golden Stairs,,,Harare,Zimbabwe,338 258,
13388,Research Internet Service,,,Hre,,,Harare,Zimbabwe,797 833,
13389,Reserve Bank Of,,New Reserve Bank Hq Samora Machel Avenue,,,,Harare,Zimbabwe,251 839,
13390,Resesnal Investments,,,3 Avonlea Dr Avonlea,,,Harare,Zimbabwe,333 445,
13391,Resources Tours,,28 Moorgate Rd Mt Pleasant,,,,Harare,Zimbabwe,883 610,
13392,Restgroove Distributors,,Chinhoyi St Shop S7 New Gulf,,,,Harare,Zimbabwe,725 108,
13393,Results Motor P/L,,Vassan Building 109 Chinhoyi Street,,,,Harare,Zimbabwe,757 330,
13394,Retail Efforts Pvt Ltd,,8 Faber Rd Bluff Hill,,,,Harare,Zimbabwe,310 416,
13395,Retroplan P/L,,40 S Machel Ave Suite 16-18/2Nd Flr St Andrews Hse,,,,Harare,Zimbabwe,755 237,
13396,Retroprojects Engin&Consr,,,Hre,,,Harare,Zimbabwe,771 787,
13397,Reuters Limited,,,Hre,,,Harare,Zimbabwe,701 001,
13398,Reutine Motors P/L,,,,,,Harare,Zimbabwe,790 394,
13399,Rev Gf Strong,,44 Glenara Ave South,,,,Harare,Zimbabwe,747 106,
13400,Revlock Trading P/L,,20 Shangani Rd Mt Pleasant,,,,Harare,Zimbabwe,338 283,
13401,Revival Ministries Intl,,842 Wallis Rd Mandara,,,,Harare,Zimbabwe,494 432,
13402,Revtrade Manufacturers,,4Th Rd Market No1 Warren Park 1,,,,Harare,Zimbabwe,223 317,
13403,Rewayi Distributors P/L,,185 Willowvale Rd,,,,Harare,Zimbabwe,668 420,
13404,Rewick Pvt Limited,,T/A Parkton Superett 6Th Avenue Parktown,,,,Harare,Zimbabwe,665 396,
13405,Rexite Rural Health Care,,3Rd Flr Koblenz Hse 51 Speke Ave,,,,Harare,Zimbabwe,755 525,
13406,Reybestos Investments P/L,,360 Esap Way Willowvale P O,,,,Harare,Zimbabwe,689 027,
13408,Reydon Hair Design P/L,,3 Chenai Bldg Clyde Rd,,,,Harare,Zimbabwe,490 551,
13409,Rezmors Pvt Ltd,,,,,P O Box 52,Harare,Zimbabwe,722 517,
13410,Rheiner Jean T/A,,2 L Takawira St,,,,Harare,Zimbabwe,702 419,
13411,Rhino Rendezvous P/L,,169 Second St,,,,Harare,Zimbabwe,745 646,
13412,Rhobank Ltd,,Zimbank Hse Cnr First Speke Ave,,,,Harare,Zimbabwe,751 847,
13413,Rhod Iron &,,,Steel Co 5Th Flr Pearl Ass Bl S Machel,,,Harare,Zimbabwe,753 572,
13414,Rhodes Farm Karoi P/L,,,,144 Dandaro Village Borrowdale,,Harare,Zimbabwe,885 312,
13415,Rhodes Nyanga Hotel,,,Hre,,,Harare,Zimbabwe,799 053,
13416,Rhodesian Insurance,,,,,Brokers (Pvt) Ltd P O Box 2019,Harare,Zimbabwe,708 753,
13417,Rhone Poulenc Zimbabwe P/,,,,,,Zimbabwe Pvt Ltd P O Box 936,Harare,620 871,
13418,Rhone Poulenic Zimba,,,,,Bwe Pvt Ltd P O Box 936,Harare,Zimbabwe,620 872,
13419,Rhopile Pvt Ltd,,Highfield Road,,,,Harare,Zimbabwe,667 426,
13420,Rhodes Jubilee,,20 De Jongh Ave,,,,Bulawayo,Zimbabwe,09 465894,
13421,Rhys-Maitland Dr K,,,,,P O Box Hg574,Harare,Zimbabwe,883 636,
13422,Rhys-Maitland K Dr,,,Suite 5 B'dale,,,Harare,Zimbabwe,882 364,
13423,Riancy P/L,,,,,P O Box 661406,Harare,Zimbabwe,750 621,
13424,Riancy T/A Riancy Motors,,395 Willowvale Road,,,,Harare,Zimbabwe,669 395,
13425,Ribitiger Trading,,,Std 16990 Sande Cr Graniteside,,,Harare,Zimbabwe,775 220,
13426,Rib-Tech P/L,,8 Inverness Rd Eastlea,,,,Harare,Zimbabwe,776 001,
13427,Ric Moore P/L,,Bank St/Chinhoyi St K28 Gulf Complex,,,,Harare,Zimbabwe,774 162,
13429,Richard Costain,,,,,Africa Ltd P O Box St 197,Harare,Zimbabwe,726 520,
13430,Richard Daggitt And Ass,,9 Hanover Road Workington,,,,Harare,Zimbabwe,620 205,
13431,Richard Ellis Africa,,,,,Pvt Ltd P O Box 2554,Harare,Zimbabwe,706 641,
13432,Richards Tyron Graham,,16995 Sande Crescent,,,,Harare,Zimbabwe,756 625,
13433,Richardson Chemicals P/L,,,3245 Glen Norah A Glen,,,Harare,Zimbabwe,616 057,
13434,Richcroft Trading,,4Th Floor Room 9 Park Street,,,,Harare,Zimbabwe,770 485,
13435,Richie Systems P/L,,,Hre,,,Harare,Zimbabwe,850 304,
13436,Rich-Kan Agencies P/L,,,Hre,,,Harare,Zimbabwe,222 009,
13437,Richmond Motor P/L,,,16996 Sande Cres Graniteside,,,Harare,Zimbabwe,753 261,
13438,Richplan Invest[p/Shop],,95 Mabvuku S/Centre Tafara Way,,,,Harare,Zimbabwe,491 223,
13439,Richter Underground,,14 Adylinn Rd Marlborough,,,,Harare,Zimbabwe,300 172,
13440,Richwell Engineering P/L,,27 Kelvin Rd North,,,,Harare,Zimbabwe,750 424,
13441,Richwood Park Paraplegics,,6 Richwell Ave Meyrick Park,,,,Harare,Zimbabwe,311 382,
13442,Rick Thompson A/Electric,,Electrical 7 Austin Rd,,,,Harare,Zimbabwe,666 565,
13443,Rickorder Local Invest,,,Office 3 & 4 3 D Centre,,,Harare,Zimbabwe,307 315,
13444,Ricline Tradding P/L,,,P O,,,Harare,Zimbabwe,662 492,
13445,Riders For Health,,,Lot 1A Donnybrook,,,Harare,Zimbabwe,459 656,
13446,Ridgewell John Authur H,,,494 Lakeview Cres Borrowdale Brooke,,,Harare,Zimbabwe,862 457,
13447,Ridgway Grant Real,,,,,Estate Pvt Ltd Po Box Gd 300,Harare,Zimbabwe,496 123,
13448,Riekam P/L,,2 Bristol Rd Workington,,,,Harare,Zimbabwe,753 864,
13450,Rietex Pvt Ltd,,,Hre,,,Harare,Zimbabwe,251 019,
13451,Rifdam P/L,,,7 William Powlett Dr Borrowdale,,,Harare,Zimbabwe,860 393,
13452,Rigava Billy ( Dr ),,,4216-Glen Norah A Glen Norah,,,Harare,Zimbabwe,611 971,
13453,Rigava Dr Billy,,,8673 Glen Norah A P O Glen,,,Harare,Zimbabwe,611 700,
13454,Rigave Billy,,,8673 Spacemen S/Cent Glen Norah A,,,Harare,Zimbabwe,612 152,
13455,Right Hand Investments,,8Th St Greenwood Vil Greenwood,,,,Harare,Zimbabwe,252 352,
13456,Rightgate Investments,,46 Glamorgan Ave Belvedere,,,,Harare,Zimbabwe,751 492,
13457,Rillation Investments,,15 Glanmore Rd Chisipite,,,,Harare,Zimbabwe,870 927,
13458,Rilnok Invest,,176 Enterprise Rd,,,,Harare,Zimbabwe,443 407,
13459,Rilnok Investments,,176 Enterprise Rd,,,,Harare,Zimbabwe,443 406,
13460,Rimayi Junic,,18 Gardenia St Msasa Park Hre,,,,Harare,Zimbabwe,581 142,
13461,Rimway Investments,,1St Flr Modus House 27 Chartetr Rd,,,,Harare,Zimbabwe,775 121,
13462,Rindstead Trading,,Shop 1&2 Bdg House King George Rd,,,,Harare,Zimbabwe,336 141,
13463,Ringmon Services P/L,,,6Th Flr R/Bridge Sou Eastgate,,,Harare,Zimbabwe,700 221,
13464,Rinkoff Enterprises,,,L Takawira Str Constrution Hse 2Nd Flr,,,Harare,Zimbabwe,799 725,
13465,Rinnex Holdings,,27 Lonsdale Rd Avondale,,,,Harare,Zimbabwe,796 996,
13466,Rinseley Investments P/L,,,7 Rugare Mews Addington Lane,,,Harare,Zimbabwe,884 052,
13467,Rio Douro Construrti,,,,1120 New Tynawald Ind Sites,,Harare,Zimbabwe,223 088,
13468,Rio Tinto (Zim) P/L,,1 Kenilworth Road Newlands,,,,Harare,Zimbabwe,746 089,
13469,Rio Tinto Zim Ltd,,,,,P O Box Ay 266 Amby,Harare,Zimbabwe,487 674,
13471,Rio Tinto Zimbabwe,,,253 Bev East Martin Dve,,,Harare,Zimbabwe,496 501,
13472,Ripstone Investments,,,Shop W9 Westgate S/Centre Bluff,,,Harare,Zimbabwe,332 509,
13473,Rise Communications P/L,,,16 Giraffe Cres Borrowdale West,,,Harare,Zimbabwe,851 746,
13474,Rising Star Fast Print,,,,,,94 Kaguvi Street Harare,Zimbabwe,773 441,
13475,Rismo Investments P/L,,Shop No 4 Latview Ce Julius Nyerere Way,,,,Harare,Zimbabwe,758 963,
13476,Ritchie Clare,,,26 Orange Grove Dr Highlands,,,Harare,Zimbabwe,498 593,
13477,Rite Appliance Equipment,,22 G Silundika Ave 601 Silundika Hse,,,,Harare,Zimbabwe,703 127,
13478,Rite Tech Auto,,148 Seke Road Graniteside,,,,Harare,Zimbabwe,748 318,
13479,Ritecom Investments P/L,,31 Kaguvi St,,,,Harare,Zimbabwe,749 810,
13480,Ritenote Printers P/L,,,,,,21 George Slundika A Harare,Zimbabwe,253 642,
13481,Riva Constance,,,Hre,,,Harare,Zimbabwe,751 914,
13482,River Drilling Co P/L,,,13 Maidenhead Lane Borrowdale,,,Harare,Zimbabwe,862 676,
13483,River Drilling P/L,,30 Athlone Ave,,,,Harare,Zimbabwe,448 135,
13484,River Of Life Christian,,4 Erica Rd Mt Pleasant,,,,Harare,Zimbabwe,369 096,
13485,River Ranch Limited,,66 Churchill Rd Gunhill,,,,Harare,Zimbabwe,744 890,
13486,Riverforce Investments Pl,,Raleigh St 3Rd Flr East,,,,Harare,Zimbabwe,777 389,
13487,Rivermark Investments,,12A Danjudson Rd,,,,Harare,Zimbabwe,741 114,
13488,Riverridge P/L,,,Std 3355 J Tongogara Hre Sports Club,,,Harare,Zimbabwe,797 868,
13489,Rivogate Investments,,171 Strathaven Shops Suffolk Rd,,,,Harare,Zimbabwe,332 723,
13490,Rivron & Son P/L,,J Nyerere/Speke Ave,,,,Harare,Zimbabwe,751 793,
13492,Rivron A H & Son,,4 Newlands S/Centre Enterprise Road,,,,Harare,Zimbabwe,746 984,
13493,RIVENDEL ANTIQUES & Collectibles,,Doon estates Narrow Road Msasa,,,,Harare,Zimbabwe,0912 255 054,
13494,Rix Peter Harvey,,6 Lawson Ave Milton Park,,,,Harare,Zimbabwe,792 531,
13495,Rixi Taxi Services,,Co-Operative Soc Ltd 1582 S Machel Ave,,,,Harare,Zimbabwe,720 460,
13496,Rize Import&4Export,,The Mall Fife Ave Little Harrods,,,,Harare,Zimbabwe,730 269,
13497,Rjc Executor Services P/L,,St Barbra Hse N Mandela/L Takawir,,,,Harare,Zimbabwe,772 784,
13498,RM INSURANCE COMPANY (PRIVATE) LIMITED,,,100 The Chase Klest Emerald Hill,,,Harare,Zimbabwe,332 646-53,
13499,Road And Hump Springs P/L,,16 Leyland Road New Ardbennie P O,,,,Harare,Zimbabwe,621 411,
13500,Road End Motor,,,,,,147 Harare Street,Zimbabwe,773 602,
13501,Road Motor Services,,,,,,N R Z Station Harare Complex Hre,Zimbabwe,733 902,
13502,Roadgrip Tyres P/L,,75 Coventry Road,,,,Harare,Zimbabwe,661 311,
13503,Roadhaul P/L T/A,,,Royal Car Sales Tendeseka Park,,,Harare,Zimbabwe,704 366,
13504,Roadhaul T/ A Royal Car S,,35 Dan Judson Rd,,,,Harare,Zimbabwe,740 035,
13505,Roadport P/L,,5Th St/R Mugabe Rd,,,,Harare,Zimbabwe,702 828,
13506,Roadside Estates T/A,,he Trading Company 5 Mon Repos Bldg Enterprise Rd,,,,Harare,Zimbabwe,776 733,
13507,Roadsite Trading Company,,16 Coventry Rd Workington P O,,,,Harare,Zimbabwe,668 883,
13508,Roan & Eagle,,,,,P O Box 3799,Harare,Zimbabwe,755 070,
13509,Roan Enterprises P/L,,,Hre,,,Harare,Zimbabwe,708 788,
13510,Robbins Office Auto,,31 Lawson Ave Milton Park Hre,,,,Harare,Zimbabwe,794 197,
13511,Robeck Consultants,,5 Roxburgh Lodge Royston Rd,,,,Harare,Zimbabwe,339 358,
13513,Robert Root & Co,,2Nd Fl Travel Centre 93 J Moyo Ave,,,,Harare,Zimbabwe,250 514,
13514,Robert Root & Co P/L,,65 Central Ave,,,,Harare,Zimbabwe,252 957,
13515,Robert Root &Co P/L,,Shop 4 176 Enterprise Rd,,,,Harare,Zimbabwe,442 847,
13516,Roberts & Walsh,,44 Eastgate Mall Second Street,,,,Harare,Zimbabwe,736 342,
13517,Roberts David James E,,,Hre,,,Harare,Zimbabwe,705 845,
13518,Roberts Sandra,,20 St Brelades Rd Ballantyne Park,,,,Harare,Zimbabwe,851 680,
13519,Robertson Ecomomic,,46 Palmer Rd Milton Park,,,,Harare,Zimbabwe,778 111,
13520,Robertson Motors P/L,,393 Willowvale Rd,,,,Harare,Zimbabwe,662 140,
13521,Robertson S T/A Compu-Ty,,,Ground Flr Hungwe Ho,,,Harare,Zimbabwe,739 384,
13522,Robfrey Chemicals P/L,,136 Dartford Rd,,,,Harare,Zimbabwe,669 498,
13523,Robinson B E Ta,,10 Cam Rd Graniteside,,,,Harare,Zimbabwe,748 009,
13524,Robinson H & Co P/L,,T/A Metro 30 Chiremba Rd,,,,Harare,Zimbabwe,747 688,
13525,Robinson John L,,Agencies (Pvt) Ltd 121 Chinhoyi Street,,,,Harare,Zimbabwe,705 601,
13526,Robinson Peter Brodi,,,,,Robinson) P O Box A228,Harare,Zimbabwe,302 496,
13527,Roblin Joinery P/L,,,P19 The Pavilion Westgate S/Centre Bluff Hill,,,Harare,Zimbabwe,332 266,
13528,Robray (Pvt) Ltd,,,,,Po Box 3344,Harare,Zimbabwe,573 642,
13529,Robray Pvt Ltd,,,,,,Shop 15 S Machel Pkd Harare,Zimbabwe,796 899,
13530,Rocha Granite P/L,,32 Seke Rd Hatfield,,,,Harare,Zimbabwe,573 735,
13531,Rocher Maureen Winifred,,39 A Enterprise Rd,,,,Harare,Zimbabwe,746 603,
13532,Rochings Stationers P/L,,,Hre,,,Harare,Zimbabwe,729 723,
13534,Rochive Consult P/L,,,Hre,,,Harare,Zimbabwe,746 041,
13535,Rock Chemicals Fillers,,,Hre,,,Harare,Zimbabwe,576 152,
13536,Rock Fountain Investments,,,2Nd Flr Robinson Hse Cnr Angwa/Kwame Nkru,,,Harare,Zimbabwe,775 075,
13537,Rock Foutain Investment,,,2Nd Flr Robinson Hse Cnr Angwa/Kwame Nkru,,,Harare,Zimbabwe,748 750,
13538,Rock Foutain Investments,,,2Nd Flr Robinson Hse Cnr Angwa/Kwame Nkru,,,Harare,Zimbabwe,751 783,
13539,Rock Shade Car Rental,,,Hre,,,Harare,Zimbabwe,253 220,
