id,business_name,street,area,postal_address ,city,country,call,category,address,place,postal_address
10668,FRANCISTOWN LIBRARY,,,,Francistown,Botswana,+267 2412146,,,,
10669,FRANCISTOWN MILLING AND TRADING COMPANY (PTY) LTD,Serowe Rd,,,Palapye,Botswana,+267 4920887,,,,P.O. Box: 938
10670,FRANCISTOWN RECORDS CENTRE,,,,Francistown,Botswana,+267 2418422,,,Minestone CBD,P.O. Box: 301118
10671,FRANCISTOWN SOUTH CONSTITUENCY,,,,Francistown,Botswana,+267 2401058,,,Blk5,P.O. Box: 36312
10672,FRANCISTOWN AIRPORT,Along Maun Rd,,,Francistown,Botswana,+267 2413420,,,,P.O. Box: 315
10673,FRANCISTOWN QUARRIES,Main Rd Gaborone to Francistown,Tati Siding,,P.O. Box: 10334,Botswana,+267 244 0104,,,,
10674,FREE START BATTERIES,,,,P.O. Box: 502829,Botswana,+267 3959629,,Plot 22039/8 Unit8,Gaborone West Ind,
10675,FREDRICH EBERT STIFTUNG,,,,Gaborone,Botswana,+267 3930821,,,,
10676,G A A M SOCIETY,,,,Gaborone,Botswana,+267 3913726,,Plot 869 African Mall,,P.O. Box: 2469
10677,GABORONE AUTOMOTIVE PANELBEATERS,,,,Gaborone,Botswana,+267 3971686,,"Plot 10217, Mokolwane Rd, Broadhurst Ind Est",,P.O. Box: 1400
10678,GABORONE CITY COUNCIL DEPOT-SNR ROADS ENGINEER,,,,Gaborone,Botswana,+267 3906953,,,,P.O. Box: 69
10679,GABORONE CITY COUNCIL PARKS,,,,Gaborone,Botswana,+267 3959139,,,Blk5,P.O. Box: 69
10680,GABORONE CITY COUNCIL ROADS,,,,Gaborone,Botswana,+267 3914127,,,,P.O. Box: 69
10681,GABORONE ENGINEERING SERVICES,,,,Gaborone,Botswana,+267 3936704,,Plot 40600,,P.O. Box: 371
10682,GABORONE NORTH EQUESTRIAN CENTRE,,,,Gaborone,Botswana,+267 3909063,,,Phakalane,P.O. Box: 47106
10683,GABORONE STABLES,,,,Gaborone,Botswana,+267 3161539,,Plot 646 Crocodile Opposite Lion Park.,,P.O. Box: 10256
10684,GABORONE WEST FITNESS CENTRE,,,,P.O. Box: 81557,Botswana,+267 3918625,,Plot 17881 Gaborone West Mall,,
10685,GABORONE VILLAGE POST OFFICE,,,,Gaborone,Botswana,+267 3901929,,,,
10686,GABORONE PRIVATE HOSPITAL,1 Mica Way,,,Gaborone,Botswana,+267 3685600,,Plot 8448,,
10687,GABORONE NORTH CONSTITUENCY OFFICE,,,,Gaborone,Botswana,+267 3972167,,Plot 8012,,
10688,GABORONE CITY COUNCIL PRINCIPAL PHYSICAL PLANNER,,,,Gaborone,Botswana,+267 3907949,,,,
10689,GABORONE CITY COUNCIL HEADQUARTERS,,,,Gaborone,Botswana,+267 3953521,,Plot 330 Independent Revenue,,
10690,GABORONE CITY COUNCIL DEPOT-ROADS DESIGN CIVIL ENGINEER,,Broadhurst Ind Est,,Gaborone,Botswana,+267 3908951,,,Opposite Pioneer Products.,
10691,GABORONE CITY COUNCIL COMMUNITY CENTRE TSHOLOFELO,,,,Gaborone,Botswana,+267 3957340,,"Plot 8451 Tshidef, Broadhurst",,P.O. Box: 305
10692,GABORONE CENTRAL CONSTITUENCY OFFICE,,,,Gaborone,Botswana,+267 3180573,,,Industrial Site BTA Bldg,
10693,GADHAND BUSINESS,,,,Gaborone,Botswana,+267 3971260,,,,P.O. Box: 3021
10694,GAMMON HOLDINGS T/A GAMMON ROOF TRUSSES,,,,Gaborone,Botswana,+267 3187508,,,,
10695,G AND B ENTERPRISES,,,,Gweta,Botswana,+267 6212215,,,Gooru-moormi Ward,P.O. Box: 90
10696,GARDEN SERVICES (PTY) LTD,,,,Gaborone,Botswana,+267 3182191,,Plot 52 Commerce Pk,,
10697,G B C - TV GABORONE BROADCASTING COMPANY,,,,Gaborone,Botswana,+267 3957654,,"Plot 53996 Blk3, Broadhurst Ind",,P.O. Box: 921
10698,G D S BOTSWANA (PTY) LTD,,,,Gaborone,Botswana,+267 3922989,,Plot 53/71 Unit B2 GICP,,P.O. Box: 26286
10699,GENERAL OFFICE GEOLOGICAL SURVEYS - SWITCHBOARD,,,,Lobatse,Botswana,+267 5330327,,,,
10700,GENESIS ORTHODONTIST,,,,Gaborone,Botswana,+267 3500456,,,Unit 1 Carbo Ctr,P.O. Box: 403521
10701,GEOLOGICAL CONSULTANTS,,,,Tsetsebjwe,Botswana,+267 2646155,,,Machekane Ward.,P.O. Box: 103
10702,GEO WORKS (PTY) LTD,,,,Gaborone,Botswana,+267 3934442,,"Plot 2278, Tlokweng",,P.O. Box: 403164
10703,GESS (PTY) LTD,,,,Gaborone,Botswana,+267 3918933,,Plot 64 Commerce Pk,,P.O. Box: 202006
10704,GHANZI DISTRICT COUNCIL,,,,Ghanzi,Botswana,+267 6597387,,,,
10705,G H INVESTMENTS (PTY) LTD,,,,Gaborone,Botswana,+267 3906185,,,,P.O. Box: 41029
10706,GIBB (BOTSWANA),,,,Molepolole,Botswana,+267 5920626,,,,P.O. Box: 416
10707,GLENS AGENCY,,,,Gaborone,Botswana,+267 3900205,,,871/4 Extension 2 Babereki Hse,P.O. Box: 50282
10708,GLOBAL LOSS ADJUSTERS,,,,Gaborone,Botswana,+267 3936259,,Plot 1234 Haile Selassie Rd,,P.O. Box: 1634
10709,GLOBAL RESOURCES,,,,Gaborone,Botswana,+267 3910459,,,Babereks Hse African Mall,P.O. Box: 201622
10710,GLOBAL ELECTRONICS,,,,Mahalapye,Botswana,+267 4710155,,,Bus Rank,
10711,G M R FREIGHTS (BOTS) (PTY) LTD,"Moapare Rd, Industrial Sites",,,Gaborone,Botswana,+267 3952484,,,,P.O. Box: 1444
10712,G N PANELBEATERS,,,,Palapye,Botswana,+267 4920789,,,Industrial Sites,P.O. Box: 412
10713,GOLDEN WHOLESALERS,,,,Serowe,Botswana,+267 4634596,,,Dinokwane Industrial,P.O. Box: 32182
10714,GOLDDIGGER VENTURES T/A TALANA FARM PRODUCTS,,Tuli Block,,Selebi-Phikwe,Botswana,+267 2645690,,,,
10715,GONDWANA VENTURES (PTY) LTD,,,,Francistown,Botswana,+267 2402431,,,,P.O. Box: 20241
10716,GOO-LOWE CULTURAL & ECOLOGICAL TOURS,,,,P.O. Box: 60719,Botswana,+267 71424488,,Plot 49 Unit 7 Gaborone International Co,mmerce Park,
10717,GOOD WAY MOTORS,"Along Molepolole Road, Mogoditshane",,,Gaborone,Botswana,+267 3916065,,,,P.O. Box: 203006
10718,GRAPHITEC BOTSWANA (PTY) LTD,,,,Gaborone,Botswana,+267 3953810,,"Plot 690, Kutlwano Cl, Selemelo Ext 2",,P.O. Box: 748
10719,GRAND INVESTMENTS (PTY) LTD,,,,Gaborone,Botswana,+267 3908417,,,,P.O. Box: 1796
10720,GRADAM HOLDINGS (PTY) LTD,,,,Gaborone,Botswana,+267 3187305,,,,
10721,GREG BUTTLER SAFARIS,,,,Maun,Botswana,+267 6862605,,,Sediye Ward next to Riverside,P.O. Box: 236
10722,GREEN INDUSTRIES ENTERPRISES CORPORATION,,,,Francistown,Botswana,+267 2413963,,,,
10723,GREAT WALL MOTORS (PTY) LTD,,,,Gaborone,Botswana,+267 3913113,,,Broadhurst Ind,
10724,GRUNWALDS CONSTRUCTION (PTY) LTD,,,,Orapa,Botswana,+267 2970708,,,,P.O. Box: 290
10725,G S P CEILINGS BOTSWANA,,,,Gaborone,Botswana,+267 3938255,,"Plot 143 Selokwane Ind Site, Tlokweng",,P.O. Box: 403718
10726,"G T M WELDING, PANELBEATERS AND SPRAY PAINTING",,,,Mochudi,Botswana,+267 5729325,,,Pilane Ind Sites,P.O. Box: 165
10727,GTV CELL & DISTRIBUTION,,,,P.O. Box: 501817,Botswana,+267 3918068,,Plot 14417,Gaborone West,
10728,G T Z PROJECT ADMIN SERVICE,,,,Gaborone,Botswana,+267 3956361,,Plot,,
10729,GUMARE PRIVATE HOSPITAL,,,,Gumare,Botswana,+267 6874002,,,,P.O. Box: 115
10730,HAAT CONSULTING,,,,Gaborone,Botswana,+267 3974390,,Plot 1252,Industrial Sites,
10731,HARROS AFRICA (PTY) LTD,,,,Kanye,Botswana,+267 5480293,,,,P.O. Box: 1076
10732,HARNESS MANUFACTURING BOTSWANA (PTY) LTD,,,,Gaborone West,Botswana,+267 3933864,,Plot 32084,,
10733,HAZEL PRODUCTION SERVICES,,,,Gaborone,Botswana,+267 3180043,,Plot 20582,,P.O. Box: 41648
10734,HEALTHWAY SERVICES,,,,Gaborone,Botswana,+267 3971123,,Plot 8005 Letswai Rd,,P.O. Box: 40902
10735,HEHIR MES,,,,Selebi-Phikwe,Botswana,+267 2610883,,,,
10736,HIGH COMMISSION OF INDIA,,,,Gaborone,Botswana,+267 3912240,,Plot 5375 President Dve,,P.O. Box: 68
10737,HILL VIEW STORE,,,,Lobatse,Botswana,+267 5334060,,"Plot 435 /2, Thema Township",,P.O. Box: 10985
10738,HI-TECH PANELBEATERS,,,,Gaborone,Botswana,+267 3911441,,Plot 10202 Bodungwe Rd Broadhurst Ind,,P.O. Box: 2225
10739,H & L INVESTMENTS (PTY) LTD,,Mogoditshane,,Gaborone,Botswana,+267 3947493,,,,
10740,H N S TRADING,"1220 Nkrumah Rd, Madirelo Ext 6",,,Gaborone,Botswana,+267 3500283,,,,P.O. Box: 20194
10741,HOME GAS,,,,Gaborone,Botswana,+267 3926350,,,,P.O. Box: 10152
10742,HUGEGATE ENTERPRISES,,,,Gaborone,Botswana,+267 3938828,,"Plot 958, Molepolole Hway",,P.O. Box: 81260
10743,HYMALAYANI ENTERPRISES,,,,Maun,Botswana,+267 6865448,,,,P.O. Box: 20
10744,HYTEC BOTSWANA,,,,Gaborone,Botswana,+267 3912879,,Plot 10225,Broadhurst,
10745,IAN TUCKER & COMPANY BOTSWANA,,,,Lobatse,Botswana,+267 5333609,,,,
10746,ICE BREAKERS (PTY) LTD,,,,Maun,Botswana,+267 6863086,,,Old Mall,
10747,IDEN INVESTMENT,,,,Gaborone West,Botswana,+267 3924834,,Plot 8911 Gaborone West Bus Rank.,,
10748,IDEAL BUSINESS,,,,Francistown,Botswana,+267 2414595,,,,P.O. Box: 10226
10749,IMAZAMO CONSULTANT,,,,Francistown,Botswana,+267 2417788,,,,
10750,IMPERIAL FLEET SERVICES - RE: EQSTRA FLEET MANAGEMENT,Kamashongo Rd,,,Gaborone,Botswana,+267 3924801,,,,P.O. Box: 403282
10751,IMZI MOTORS,Kamushongo Rd,,,Gaborone West I/Est,Botswana,+267 3915789,,Plot 14466,,
10752,INDUSTRIAL AGENCIES,,,,Gaborone,Botswana,+267 3909698,,Plot 20618 Samidupi Rd New Broadhurst In,d,
10753,INDUSTRIAL ANALETICAL SERVICES SUPPLIES,,,,Francistown,Botswana,+267 2416374,,,,
10754,INDIA HIGH COMMISSION,,Madibeng Ext 11,,Gaborone,Botswana,+267 3972676,,"Plot 5375, Presidents Dve",,
10755,INDEPENDENT TAVERNS,,,,Gaborone,Botswana,+267 3975246,,"Plot 12581, Nyerere Dve",,P.O. Box: 404326
10756,INFORMATION & BROADCASTING,,,,Gaborone,Botswana,+267 3653000,,,,
10757,INFORMATIX INDUSTRY SERVICES,,,,Gaborone,Botswana,+267 3908997,,Plot 6 Unit51 Commerce Pk,,P.O. Box: 248
10758,INPUTS BOTSWANA (PTY) LTD,Main Rd,,,Serowe,Botswana,+267 4634799,,,,P.O. Box: 1223
10759,INSYNC (PTY) LTD,,,,Gaborone,Botswana,+267 3907483,,,Unit 8F Chobe House,P.O. Box: 80631
10760,INTER-LINK MOTORS,,,,Palapye,Botswana,+267 4900207,,New Industrial Plot 353 near Breweries,,P.O. Box: 591
10761,INTEREST RESEARCH BUREAU (BOTS),,,,Gaborone,Botswana,+267 3922300,,Plot 22714 Phase4,,P.O. Box: 2388
10762,INTERTECH INDUSTRIES (PTY) LTD T/A B A P,,,,Francistown,Botswana,+267 2413311,,"Plot 4897 Unit13, Makgadikgadi Cres, Central Ind Area",,P.O. Box: 10405
10763,INTERPRIT GRAPHICS (PTY) LTD,,,,Gaborone,Botswana,+267 3957994,,"Plot 5633, Nakedi Rd, Broadhurst Ind Est",,P.O. Box: 402236
10764,INTERLINK AGENTS & ASS,,,,P.O. Box: 301717,Botswana,+267 3930074,,Plot 33194,Gaborone West I/Site,
10765,INTERIOR DESIGNS,,,,Gaborone,Botswana,+267 3902031,,"Plot 2706 Ext9, Phala Cres, Phologolo Ext 9",,P.O. Box: 1071
10766,INTERGRATED FIELD SERVICES,,,,Selebi-Phikwe,Botswana,+267 2611829,,,,
10767,INTERCONTINENTAL MERCHANTS,,,,Gaborone,Botswana,+267 3907523,,,,
10768,INTEGRATED DEVELOPMENT SERVICES,,Phakalane Phase,,Gaborone,Botswana,+267 3922389,,,,
10769,INVESTEC TREASURY,,,,Gaborone,Botswana,+267 3900320,,,,
10770,ISAAC MAZONDE,,Botswelelo Ext 5,,Gaborone,Botswana,+267 3973510,,"Plot 303, Nswazwi Way",,
10771,ISLAND PANEL BEATERS & METAL FABRICATIONS,,,,Gaborone,Botswana,+267 3953776,,,"A26, Mogoditshane",P.O. Box: 601962
10772,ISSSY CASH CONVERTERS,,,,Gaborone,Botswana,+267 3909557,,"Plot 6391, Lejara Rd",,P.O. Box: 404069
10773,ITALY TSWANA COMPATY,,,,Gaborone,Botswana,+267 3182027,,Plot 5624 Lejara Road I.C.C. Office Park,,P.O. Box: 495
10774,ITSOSENG P S S,,,,Gaborone,Botswana,+267 3900713,,"Plot 349, Mogoditshane",,P.O. Box: 1998
10775,IVORY TOWER ENTERPRISES,,,,Lobatse,Botswana,+267 5300431,,,,P.O. Box: 456
10776,JAPAN INTERNATIONAL COOPERATION AGENCY / JAPAN OVERSEAS COOPER VOLUNT,,Bontleng Ext 8,,Gaborone,Botswana,+267 3912176,,"Plot 896, Kaunda Rd",,
10777,JAVELIN SERVICE (PTY) LTD,,,,Maun,Botswana,+267 6860913,,Plot 981 Sesetse Khama Rd,,
10778,J C MINING SERVICES T/A SEBSA HEATING & COOLING,,,,P.O. Box: 267,Botswana,+267 2615505,,Plot 6502 Nxai Close,Selebi-Phikwe,
10779,JEMM COMPUTERS,,,,Francistown,Botswana,+267 2417073,,,"Shop 467/8 Blue Jacket St Opp Manderine, Furnitures",P.O. Box: 1980
10780,JESUS HARVESTERS MINISTRIES,,,,Gaborone,Botswana,+267 3927340,,"Plot 17489 Tshweneng Mall, Broadhurst",,P.O. Box: 80971
10781,JET STATION,"Station Rd, Madirelo Ext 6",,,Gaborone,Botswana,+267 3674790,,,,P.O. Box: 401779
10782,JET 3 FRANCISTOWN,,,,Francistown,Botswana,+267 2410667,,,Shop 3 Nzano Centre,
10783,J J MOTORS,,,,Gaborone,Botswana,+267 3191522,,Plot 22016 Kgomokasitwa Rd,,P.O. Box: 20379
10784,JOINT VENTURES,Orapa Rd,,,Serowe,Botswana,+267 4600590,,,,P.O. Box: 30612
10785,JOLLY BUSHMAN BOTSWANA THE,,,,Francistown,Botswana,+267 2416624,,"Plot 1088, Nagha Cl, Dumela Industrial",,P.O. Box: 403
10786,JOSNADLIZ (PTY) LTD,,,,P.O. Box: 2025,Botswana,+267 3181450,,"Plot 22022, Takatokwane Way",Gaborone West I/Est,
10787,J & R SCREEN PRINTERS,,,,Francistown,Botswana,+267 2417608,,"Plot 1604 Unit 6 Twelelo Complex Light, Industrial",,P.O. Box: 11029
10788,J R S VENTURES (PTY) LTD T/A HELPING HAND,,,,Gaborone,Botswana,+267 3181079,,Plot 680 Kalani,,P.O. Box: 3861
10789,J R T ENTERPRISES (PTY) LTD,,Selebi-Phikwe,,P.O. Box: 621,Botswana,+267 2613794,,,Industrial Sites,
10790,J T B (BOTSWANA) (PTY) LTD,,,,P.O. Box: 1589,Botswana,+267 3953891,,Plot 2775 Mano Cl,Opposite Gaborone Sun,
10791,J T LUBRICANTS,,,,Gaborone,Botswana,+267 3937616,,"Plot 20673 UnitA1, Broadhurst Ind",,P.O. Box: 46568
10792,JULESH MOTOR VEHICLE CONSULTANTS,,,,Francistown,Botswana,+267 2414646,,,,P.O. Box: 36210
10793,JUNIOR MPHO INVESTMENTS (PTY) LTD,,,,Gaborone,Botswana,+267 3910460,,,,P.O. Box: 60623
10794,JUNIOR CHAMBER BOTSWANA,,,,Gaborone,Botswana,+267 3932652,,,,P.O. Box: 40380
10795,JWANENG ELLERINES,,,,Jwaneng,Botswana,+267 5880055,,,Unit 1 Marakanelo Ave,
10796,JWANENG COMMUNICATIONS PTY LTD,,,,Jwaneng,Botswana,+267 5880073,,,Diamond Mall Opp FNB,P.O. Box: 1852
10797,KADRI INVESTMENT,Main Rd,,,Serowe,Botswana,+267 4637762,,,,P.O. Box: 2524
10798,KAGISO CUSTOMARY COURT,,,,Selebi-Phikwe,Botswana,+267 2611119,,,,
10799,KAGISANO SOCIETY WOMENS SHELTER PROJECT,,,,Gaborone,Botswana,+267 3907659,,Plot 6062/3,Broadhurst Ind,
10800,KAGISANO SOCIETY WOMEN SHELTER PROJECT,,,,Gaborone,Botswana,+267 3900516,,"Plot 6062/3, Nelson Mandela Rd",Broadhurst,
10801,KALAHARI SALES BOTSWANA (PTY) LTD,,,,Gaborone West Ind,Botswana,+267 3904080,,Plot 22091 Unit 2/G/2 WestIndS,,
10802,KALAHARI LUBRICANTS,,,,P.O. Box: 41672,Botswana,+267 3901156,,Plot 22028,Gaborone West Ind,
10803,KALA INVESTMENTS,,,,Gaborone,Botswana,+267 3912727,,"Plot 770, Bontleng",,P.O. Box: 395
10804,KANYE DISTRICT COMMISSION,,,,Kanye,Botswana,+267 5440067,,,,
10805,KANYE SUBORDINATE LAND BOARD,,ice.,,Kanye,Botswana,+267 5440679,,,"Along Lobatse Road, Next to Noughtec Off",
10806,KANYE CHRISTIAN BOOKSHOP,,,,Kanye,Botswana,+267 5441036,,,"Near Connul Office, Next to Clinic Hair, Salon, Mmasekou",P.O. Box: 10975
10807,KARINA CARPETS,,,,Gaborone,Botswana,+267 3923231,,,,
10808,KARAKUBIS INVESTMENTS T/A WEST FOODS,,,,Ghanzi,Botswana,+267 6596162,,,,P.O. Box: 755
10809,KASANE BUREAU DE CHANGE,,,,Kasane,Botswana,+267 6251609,,Shop 5 Plot 709 Audi Complex,,P.O. Box: 55
10810,KAYJUL INVESTMENTS (PTY) LTD,,,,Gaborone,Botswana,+267 3959417,,,Broadhurst Mall,
10811,K D C (KGATLENG DISTRICT COUNCIL),,,,Mochudi,Botswana,+267 5777083,,,Mall,
10812,KEITUMETSE STORE,,,,Otse,Botswana,+267 5337229,,,,P.O. Box: 46
10813,KEMOL FEEDS,,,,Serowe,Botswana,+267 4600760,,,,
10814,KEMKLEAN (BOTSWANA) (PTY) LTD,,,,Gaborone,Botswana,+267 3924055,,,,
10815,KENWOOD AGENTS,,,,P.O. Box: 501817,Botswana,+267 3919315,,"Plot 14407, Malakgadiau Rd",Gaborone West Ind,
10816,KETLOGETSWE & SONS BUILDING CONSTI,,,,Mochudi,Botswana,+267 5777320,,,,P.O. Box: 10040
10817,KGALAGADI LAND BOARD-DEPUTY BOARD SECRETARY,,,,Tsabong,Botswana,+267 6540197,,,Bogosing Ward,
10818,"KGALAGADI LAND BOARD - SECRETARY,S DIRECT LINE",,,,Tsabong,Botswana,+267 6540213,,,Bogosing Ward,
10819,KGALAGADI SOUTH BRIGADE,,Tsabong,,P.O. Box: 220,Botswana,+267 6540779,,,District Commission,
10820,KGATLENG DISTRICT COUNCIL ROADS DEPARTMENT,,,,Mochudi,Botswana,+267 5729086,,,Pilane,P.O. Box: 11
10821,KGATLENG LAND BOARD (TREASURY DEPARTMENT),,,,Mochudi,Botswana,+267 5777351,,,Near Barclays Bank,
10822,KGALADY BEAUTY & BRAINS BOTIQUE,,,,Kanye,Botswana,+267 5441826,,,,P.O. Box: 155
10823,K G HOLDINGS,,,,Gaborone,Botswana,+267 3903818,,"Plot 10218, Moporoporo Rd, Broadhurst Ind",,P.O. Box: 502670
10824,K G M & ASSOCIATES (PTY) LTD,,,,Gaborone,Botswana,+267 3934715,,,Commerce Park,P.O. Box: 502636
10825,KGOMOTSO COUNSELLING CENTRE,,,,Tsabong,Botswana,+267 6540305,,,Borakanelo Ward,
10826,KGOMOTSO CENTRE,,,,Molepolole,Botswana,+267 5920765,,,Lekgwapneng Ward,P.O. Box: 1391
10827,KIN'S HAND,,,,Gaborone,Botswana,+267 3926255,,,Filling Station Total,P.O. Box: 405698
10828,K K PRECISION ENGINEERING,,,,Gaborone,Botswana,+267 3973772,,Plot 4790,,P.O. Box: 201
10829,KOBOKWE EMBROIDERY & SCREEN PRINTING,,,,Gaborone,Botswana,+267 3159616,,"Plot 68 /69, Tlokweng",,P.O. Box: 3253
10830,KOFIFI INVESTMENTS (PTY) LTD,,,,Gaborone,Botswana,+267 3972170,,Plot 4489,,P.O. Box: 878
10831,KOKELETSO (PTY) LTD,,,,P.O. Box: 25225,Botswana,+267 3925027,,Plot 22022,Gaborone West Ind,
10832,KOPANO STORE-RIVERWALK,,,,Gaborone,Botswana,+267 3700046,,,Shop 20 A Riverwalk Mall,P.O. Box: 394
10833,KOPANO OFFICE & BUSINESS SERVICES T/A THE MIRROR,,Ext 12,,Gaborone,Botswana,+267 3102229,,,,P.O. Box: 30
10834,KOTHUBOTSHO INVESTMENT,,,,Francistown,Botswana,+267 2418668,,,,P.O. Box: 5
10835,KS SANOTO,,Sowa Town,,P.O. Box: 9,Botswana,+267 6213944,,,,
10836,K S S R (PTY) LTD,,Selebi-Phikwe,,P.O. Box: 255,Botswana,+267 2613812,,,Theo's Bldg,
10837,KURU DKAR TRUST,,,,Ghanzi,Botswana,+267 6596574,,,Oikara Ward,P.O. Box: 219
10838,KWENA PROPERTY SERVICES,,,,Gaborone,Botswana,+267 3903250,,Plot 799 along Independence Ave Main Mal,l,
10839,KWENENG DISTRICT COUNCIL,Along Main Rd,,,Molepolole,Botswana,+267 5920200,,,,
10840,KWENENG SOUTH EAST PARLIAMENTARY OFFICE,,Gabane (G),,P.O. Box: 660,Botswana,+267 3947446,,,Mogomotsi Ward,
10841,KWENENG SOUTH CONSTITUENCY OFFICE,,,,Thamaga,Botswana,+267 5999233,,,Mashadi Ward,P.O. Box: 804
10842,"LABOUR AND HOME AFFAIRS, MINISTRY OF",,,,Gaborone (G),Botswana,+267 3907539,,,Government Enclave,
10843,LADY E SMART FASHIONS,,,,Maun,Botswana,+267 6860898,,,Behind Score,P.O. Box: 21966
10844,LAFARGE GYPSUM,,,,Gaborone,Botswana,+267 3167732,,,,
10845,L A GEAR & TOOL COMPANY T/A PISTOL MACHINE SHOP,,,,Gaborone,Botswana,+267 3182947,,"Plot 6392, Lejara Rd, Broadhurst Ind Est",,P.O. Box: 403772
10846,LANDSCAPE SOLUTIONS (PTY) LTD,,,,Gaborone,Botswana,+267 3121955,,Plot 182 Unit 6 G.I.C Park,,P.O. Box: 81216
10847,LAND & LANDED BOTSWANA,,,,Gaborone,Botswana,+267 3922097,,,,P.O. Box: 601070
10848,LARLAND SALES,,,,Gaborone,Botswana,+267 3901920,,"Plot 6414, Noko Rd",Broadhurst Ind Est,
10849,LARLAND ARMATURE WINDERS,,,,Gaborone,Botswana,+267 3924515,,"Plot 14430, Dumakhwuri Cl",,P.O. Box: 30728
10850,LASER TECH,,,,P.O. Box: 781,Botswana,+267 3923121,,Plot 17850,Gaborone West,
10851,L A TECHNOLOGIES (PTY) LTD,,,,Gaborone,Botswana,+267 3938018,,,,P.O. Box: 1383
10852,L B A BOTSWANA (PTY) LTD,,,,P.O. Box: 201420,Botswana,+267 3904941,,Plot 22138 /9,Gaborone West I/Site,
10853,L & B INVESTMENTS,,Tlokweng Industrial,,Gaborone,Botswana,+267 3928945,,,Unit20,
10854,LEA FRANCISTOWN (LOCAL ENTERPRISE AUTHORITY),,,,Francistown,Botswana,+267 2413847,,Light Ind Taurus Plot 1598,,
10855,LEGENG AGENCIES,,,,Gaborone,Botswana,+267 3903356,,"Plot 8778/6, Broadhurst Ind",,P.O. Box: 201997
10856,LEPTURES (PTY) LTD,,,,Gaborone,Botswana,+267 3910502,,"Plot 10240, Broadhurst",,P.O. Box: 47298
10857,LESEDI ELECTRICAL BRIGADE,,,,Kanye,Botswana,+267 5440550,,,Mahikana Ward next to Mahikan P/Office,P.O. Box: 202
10858,LESEDI FUNERAL PARLOUR,,Selebi-Phikwe,,P.O. Box: 2191,Botswana,+267 2600007,,,Bamagwato Industrial,
10859,LE STITCH,,,,Gaborone,Botswana,+267 3904482,,,behind Marnapula Shopping Centre,P.O. Box: 1746
10860,LETLHAKANE WATER AFFAIRS,,,,Letlhakane,Botswana,+267 2978247,,,Letsibogo Ward,P.O. Box: 08
10861,LETSOGO DEBT COLLECTORS,,,,Gaborone,Botswana,+267 3939484,,,,P.O. Box: 25413
10862,LETSIBOGO DAM PROJECT,,,,Mmadinare,Botswana,+267 2617313,,,,
10863,LIFE PRIVATE HOSPITAL,,Phologolo Ext 9,,Gaborone,Botswana,+267 3912942,,,Phala Cres,
10864,LILGAR HOLDINGS (PTY) LTD T/A O'HAGAN'S GAME CITY,,,,Gaborone,Botswana,+267 3910956,,,,
10865,LINENS & LIVING,,,,Gaborone,Botswana,+267 3910987,,,Shop 90B Game City,P.O. Box: 129
10866,LIQUID DEALS (PTY) LTD T/A SERVICES FOR AFRICA,Mophane Ave,,,Maun,Botswana,+267 6860663,,Plot 524,,
10867,LITHOFLEX INKS,,,,Gaborone,Botswana,+267 3935340,,"Unit 7 Plot No 5634 Nakedi Rd Broadhurst, Industrial",,P.O. Box: 21098
10868,LITTLE PEOPLE BABY SHOP,,Phakalane,,Gaborone,Botswana,+267 3902593,,,Mowana Park.,
10869,LIVESTOCK ADVERSORY CENTRE,,,,Selebi-Phikwe,Botswana,+267 2610703,,,Industrial Sites,
10870,L N P INVESTMENTS,,,,P.O. Box: 742,Botswana,+267 2601246,,,Selebi-Phikwe,
10871,LOBATSE BODY WORKS,,,,Lobatse,Botswana,+267 5332737,,Plot 2135 Woodhall Industrial,,
10872,LOBATSE BRIGADES CENTRE,,,,Lobatse,Botswana,+267 5330484,,Plot 1077 Gaseitsiwe Ave,,
10873,LOBATSE POST OFFICE,,,,Lobatse,Botswana,+267 5330036,,Plot 2567 Town Centre,,
10874,LOBTRANSE,,,,Lobatse,Botswana,+267 5331348,,Plot 20 Phamala Farms,,
10875,LOBATSE MOTORS,Khama Ave,,,Lobatse,Botswana,+267 5330760,,Plot 1076,,
10876,LOBATSE GAS WORKS,,,,Lobatse,Botswana,+267 5332281,,Plot 4291 Near Sugar Industries,,P.O. Box: 106
10877,LOBATSE CASH STORE,,,,Lobatse,Botswana,+267 5330860,,Plot 20750 (Phomola Ward),,P.O. Box: 2
10878,LOFTY ENTERPRISES (PTY) LTD T/A LOFTY TECHNOLOGIES,,,,Gaborone,Botswana,+267 3133664,,,,
10879,LOGISTICS WEB (PTY) LIMITED,,,,Gaborone,Botswana,+267 3935537,,Plot 69 Unit1A Commerce Pk,,
10880,LOOK AND LISTEN (PTY) LTD,,,,Gaborone,Botswana,+267 3971935,,"Plot 5674/5 Market Square Shop 10, Broadhurst Ind",,P.O. Box: 40526
10881,LOSE CRUSHERS,,,,Mahalapye,Botswana,+267 4720186,,,,P.O. Box: 1554
10882,LOTUS ENTERPRISES,,,,Molepolole,Botswana,+267 5920587,,,,P.O. Box: 2368
10883,LOVE INVESTMENTS (PTY) LTD,,,,Gaborone,Botswana,+267 3188815,,,,P.O. Box: 2372
10884,L S C BOTSWANA (PTY) LTD,,,,Gaborone,Botswana,+267 3916122,,,,
10885,LUBRICANTS SUPPLIES BOTSWANA,,,,P.O. Box: 2276,Botswana,+267 3182539,,Plot 10243 Legolo Rd,Gaborone West,
